snapshot_id,person_id,date_id,position_id,org_unit_id,location_id,company_id,is_active,employment_type,tenure_days,tenure_months,tenure_band
6014,64,20250831,31,19,26,1,1,Part-Time,952,31.3,2-3 years
6015,65,20250831,12,5,30,1,1,Contractor,26,0.9,0-90 days
6016,69,20250831,5,13,26,1,1,Full-Time,221,7.3,6-12 months
6017,70,20250831,7,14,21,1,1,Contractor,240,7.9,6-12 months
6018,71,20250831,9,6,18,1,1,Part-Time,390,12.8,1-2 years
6019,72,20250831,10,2,2,1,1,Part-Time,758,24.9,2-3 years
6020,73,20250831,2,16,26,1,1,Full-Time,343,11.3,6-12 months
6021,74,20250831,20,3,30,1,1,Full-Time,6,0.2,0-90 days
6022,75,20250831,10,2,3,1,1,Part-Time,1243,40.8,3-5 years
6023,76,20250831,14,6,2,1,1,Full-Time,629,20.7,1-2 years
6024,77,20250831,27,9,30,1,1,Part-Time,14,0.5,0-90 days
6025,79,20250831,11,2,1,1,1,Full-Time,741,24.3,2-3 years
6026,82,20250831,33,18,11,1,1,Full-Time,590,19.4,1-2 years
6027,83,20250831,23,4,9,1,1,Full-Time,244,8.0,6-12 months
6028,84,20250831,13,2,29,1,1,Full-Time,158,5.2,91-182 days
6029,85,20250831,7,14,28,1,1,Part-Time,179,5.9,91-182 days
6030,86,20250831,25,10,8,1,1,Part-Time,276,9.1,6-12 months
6031,87,20250831,23,9,8,1,1,Contractor,223,7.3,6-12 months
6032,88,20250831,18,7,30,1,1,Part-Time,208,6.8,6-12 months
6033,90,20250831,11,2,1,1,1,Contractor,133,4.4,91-182 days
6034,92,20250831,18,8,1,1,1,Contractor,85,2.8,0-90 days
6035,93,20250831,25,9,4,1,1,Full-Time,1,0.0,0-90 days
6036,95,20250831,4,17,23,1,1,Full-Time,599,19.7,1-2 years
6037,97,20250831,3,15,7,1,1,Part-Time,789,25.9,2-3 years
6038,100,20250831,5,15,25,1,1,Part-Time,775,25.5,2-3 years
6039,101,20250831,19,8,1,1,1,Full-Time,1501,49.3,3-5 years
6040,102,20250831,34,20,11,1,1,Full-Time,7,0.2,0-90 days
6041,103,20250831,13,2,10,1,1,Full-Time,524,17.2,1-2 years
6042,106,20250831,7,13,1,1,1,Full-Time,101,3.3,91-182 days
6043,108,20250831,11,6,30,1,1,Contractor,12,0.4,0-90 days
6044,110,20250831,10,6,8,1,1,Full-Time,117,3.8,91-182 days
6045,111,20250831,2,17,11,1,1,Full-Time,346,11.4,6-12 months
6046,112,20250831,4,14,10,1,1,Full-Time,1338,44.0,3-5 years
6047,113,20250831,17,3,10,1,1,Part-Time,15,0.5,0-90 days
6048,115,20250831,10,2,30,1,1,Full-Time,1204,39.6,3-5 years
6049,116,20250831,4,11,25,1,1,Full-Time,13,0.4,0-90 days
6050,118,20250831,7,15,5,1,1,Contractor,12,0.4,0-90 days
6051,121,20250831,17,3,2,1,1,Full-Time,385,12.6,1-2 years
6052,122,20250831,14,2,3,1,1,Full-Time,264,8.7,6-12 months
6053,124,20250831,11,2,8,1,1,Contractor,1699,55.8,3-5 years
6054,126,20250831,3,11,4,1,1,Full-Time,314,10.3,6-12 months
6055,127,20250831,6,12,21,1,1,Contractor,163,5.4,91-182 days
6056,128,20250831,31,20,29,1,1,Full-Time,21,0.7,0-90 days
6057,131,20250831,13,2,3,1,1,Contractor,107,3.5,91-182 days
6058,133,20250831,26,9,8,1,1,Contractor,102,3.4,91-182 days
6059,134,20250831,32,20,20,1,1,Full-Time,212,7.0,6-12 months
6060,135,20250831,12,5,18,1,1,Part-Time,318,10.4,6-12 months
6061,136,20250831,2,15,10,1,1,Full-Time,135,4.4,91-182 days
6062,137,20250831,12,5,2,1,1,Full-Time,222,7.3,6-12 months
6063,139,20250831,11,2,1,1,1,Contractor,115,3.8,91-182 days
6064,140,20250831,26,9,16,1,1,Full-Time,390,12.8,1-2 years
6065,142,20250831,12,2,2,1,1,Full-Time,587,19.3,1-2 years
6066,143,20250831,22,10,29,1,1,Contractor,301,9.9,6-12 months
6067,146,20250831,11,5,3,1,1,Contractor,219,7.2,6-12 months
6068,147,20250831,5,17,24,1,1,Contractor,219,7.2,6-12 months
6069,148,20250831,13,2,18,1,1,Full-Time,142,4.7,91-182 days
6070,150,20250831,5,11,23,1,1,Full-Time,143,4.7,91-182 days
6071,151,20250831,14,5,8,1,1,Full-Time,54,1.8,0-90 days
6072,153,20250831,24,10,9,1,1,Part-Time,2257,74.1,5-10 years
6073,154,20250831,7,14,6,1,1,Contractor,1316,43.2,3-5 years
6074,156,20250831,31,18,13,1,1,Full-Time,543,17.8,1-2 years
6075,157,20250831,2,14,23,1,1,Part-Time,625,20.5,1-2 years
6076,158,20250831,31,18,4,1,1,Full-Time,242,8.0,6-12 months
6077,161,20250831,17,3,3,1,1,Full-Time,21,0.7,0-90 days
6078,162,20250831,32,18,5,1,1,Part-Time,33,1.1,0-90 days
6079,163,20250831,19,3,29,1,1,Full-Time,1620,53.2,3-5 years
6080,164,20250831,23,10,29,1,1,Part-Time,80,2.6,0-90 days
6081,165,20250831,17,8,1,1,1,Full-Time,920,30.2,2-3 years
6082,166,20250831,5,13,6,1,1,Full-Time,421,13.8,1-2 years
6083,169,20250831,32,20,26,1,1,Full-Time,204,6.7,6-12 months
6084,171,20250831,33,19,19,1,1,Part-Time,92,3.0,91-182 days
6085,173,20250831,34,19,22,1,1,Part-Time,345,11.3,6-12 months
6086,174,20250831,13,2,30,1,1,Part-Time,1147,37.7,3-5 years
6087,176,20250831,11,2,3,1,1,Contractor,486,16.0,1-2 years
6088,180,20250831,20,8,29,1,1,Full-Time,849,27.9,2-3 years
6089,181,20250831,9,2,8,1,1,Contractor,41,1.3,0-90 days
6090,182,20250831,13,6,10,1,1,Part-Time,39,1.3,0-90 days
6091,184,20250831,30,19,10,1,1,Full-Time,46,1.5,0-90 days
6092,185,20250831,31,19,27,1,1,Full-Time,418,13.7,1-2 years
6093,186,20250831,34,20,16,1,1,Contractor,567,18.6,1-2 years
6094,187,20250831,25,10,30,1,1,Contractor,32,1.1,0-90 days
6095,188,20250831,18,3,2,1,1,Full-Time,919,30.2,2-3 years
6096,190,20250831,13,6,18,1,1,Full-Time,277,9.1,6-12 months
6097,193,20250831,18,7,3,1,1,Full-Time,1021,33.5,2-3 years
6098,194,20250831,34,18,17,1,1,Full-Time,813,26.7,2-3 years
6099,196,20250831,6,15,24,1,1,Part-Time,949,31.2,2-3 years
6100,198,20250831,27,10,29,1,1,Full-Time,201,6.6,6-12 months
6101,199,20250831,24,10,16,1,1,Contractor,78,2.6,0-90 days
6102,204,20250831,27,10,9,1,1,Full-Time,236,7.8,6-12 months
6103,205,20250831,31,19,15,1,1,Full-Time,222,7.3,6-12 months
6104,208,20250831,18,3,29,1,1,Part-Time,859,28.2,2-3 years
6105,209,20250831,17,3,2,1,1,Full-Time,131,4.3,91-182 days
6106,210,20250831,10,6,10,1,1,Contractor,218,7.2,6-12 months
6107,213,20250831,10,2,29,1,1,Full-Time,532,17.5,1-2 years
6108,214,20250831,12,2,29,1,1,Full-Time,589,19.3,1-2 years
6109,215,20250831,6,13,7,1,1,Full-Time,888,29.2,2-3 years
6110,216,20250831,24,9,8,1,1,Full-Time,61,2.0,0-90 days
6111,217,20250831,5,14,25,1,1,Contractor,88,2.9,0-90 days
6112,218,20250831,26,10,16,1,1,Full-Time,420,13.8,1-2 years
6113,219,20250831,23,4,29,1,1,Full-Time,555,18.2,1-2 years
6114,220,20250831,20,7,30,1,1,Part-Time,394,12.9,1-2 years
6115,221,20250831,34,20,23,1,1,Full-Time,247,8.1,6-12 months
6116,226,20250831,14,6,10,1,1,Full-Time,217,7.1,6-12 months
6117,228,20250831,24,4,29,1,1,Contractor,924,30.4,2-3 years
6118,229,20250831,20,8,1,1,1,Full-Time,53,1.7,0-90 days
6119,230,20250831,8,5,10,1,1,Part-Time,730,24.0,1-2 years
6120,232,20250831,22,4,4,1,1,Full-Time,958,31.5,2-3 years
6121,235,20250831,4,16,25,1,1,Full-Time,564,18.5,1-2 years
6122,236,20250831,29,19,21,1,1,Full-Time,180,5.9,91-182 days
6123,238,20250831,14,6,1,1,1,Contractor,72,2.4,0-90 days
6124,239,20250831,30,18,16,1,1,Full-Time,302,9.9,6-12 months
6125,240,20250831,26,10,4,1,1,Full-Time,189,6.2,6-12 months
6126,242,20250831,30,18,17,1,1,Full-Time,42,1.4,0-90 days
6127,243,20250831,9,6,2,1,1,Full-Time,1074,35.3,2-3 years
6128,244,20250831,29,18,25,1,1,Full-Time,1304,42.8,3-5 years
6129,245,20250831,13,2,30,1,1,Full-Time,35,1.1,0-90 days
6130,246,20250831,29,20,11,1,1,Full-Time,141,4.6,91-182 days
6131,247,20250831,17,8,10,1,1,Part-Time,492,16.2,1-2 years
6132,248,20250831,18,8,29,1,1,Full-Time,729,23.9,1-2 years
6133,249,20250831,13,6,3,1,1,Full-Time,646,21.2,1-2 years
6134,250,20250831,23,10,29,1,1,Contractor,276,9.1,6-12 months
6135,251,20250831,31,20,18,1,1,Full-Time,1034,34.0,2-3 years
6136,252,20250831,27,10,4,1,1,Full-Time,569,18.7,1-2 years
6137,253,20250831,31,19,30,1,1,Full-Time,43,1.4,0-90 days
6138,254,20250831,12,5,10,1,1,Full-Time,187,6.1,6-12 months
6139,255,20250831,9,2,10,1,1,Full-Time,716,23.5,1-2 years
6140,257,20250831,6,12,17,1,1,Full-Time,342,11.2,6-12 months
6141,258,20250831,14,5,1,1,1,Full-Time,194,6.4,6-12 months
6142,259,20250831,22,4,8,1,1,Full-Time,189,6.2,6-12 months
6143,260,20250831,23,10,29,1,1,Contractor,16,0.5,0-90 days
6144,261,20250831,10,5,3,1,1,Contractor,36,1.2,0-90 days
6145,265,20250831,2,14,24,1,1,Full-Time,400,13.1,1-2 years
6146,268,20250831,22,4,29,1,1,Full-Time,1140,37.5,3-5 years
6147,269,20250831,33,18,21,1,1,Full-Time,358,11.8,6-12 months
6148,270,20250831,6,13,19,1,1,Full-Time,118,3.9,91-182 days
6149,273,20250831,4,12,12,1,1,Full-Time,103,3.4,91-182 days
6150,274,20250831,1,12,25,1,1,Full-Time,350,11.5,6-12 months
6151,275,20250831,19,3,3,1,1,Part-Time,460,15.1,1-2 years
6152,276,20250831,12,2,8,1,1,Full-Time,146,4.8,91-182 days
6153,277,20250831,9,6,30,1,1,Full-Time,105,3.4,91-182 days
6154,278,20250831,7,11,15,1,1,Full-Time,576,18.9,1-2 years
6155,279,20250831,33,20,5,1,1,Part-Time,478,15.7,1-2 years
6156,280,20250831,32,20,29,1,1,Full-Time,410,13.5,1-2 years
6157,282,20250831,14,5,29,1,1,Full-Time,202,6.6,6-12 months
6158,284,20250831,26,9,4,1,1,Full-Time,229,7.5,6-12 months
6159,287,20250831,27,10,1,1,1,Full-Time,598,19.6,1-2 years
6160,288,20250831,16,8,10,1,1,Full-Time,407,13.4,1-2 years
6161,289,20250831,7,13,26,1,1,Full-Time,403,13.2,1-2 years
6162,290,20250831,27,10,8,1,1,Full-Time,686,22.5,1-2 years
6163,291,20250831,23,9,9,1,1,Full-Time,532,17.5,1-2 years
6164,292,20250831,7,15,21,1,1,Full-Time,587,19.3,1-2 years
6165,293,20250831,3,17,15,1,1,Full-Time,27,0.9,0-90 days
6166,295,20250831,27,10,9,1,1,Contractor,2052,67.4,5-10 years
6167,297,20250831,25,4,9,1,1,Full-Time,1266,41.6,3-5 years
6168,299,20250831,11,2,29,1,1,Full-Time,198,6.5,6-12 months
6169,300,20250831,5,17,15,1,1,Full-Time,238,7.8,6-12 months
6170,301,20250831,7,14,16,1,1,Full-Time,959,31.5,2-3 years
6171,302,20250831,31,19,22,1,1,Full-Time,115,3.8,91-182 days
6172,303,20250831,10,6,30,1,1,Full-Time,143,4.7,91-182 days
6173,304,20250831,10,2,29,1,1,Full-Time,404,13.3,1-2 years
6174,305,20250831,19,3,29,1,1,Full-Time,111,3.6,91-182 days
6175,306,20250831,33,20,26,1,1,Contractor,545,17.9,1-2 years
6176,307,20250831,31,20,21,1,1,Full-Time,209,6.9,6-12 months
6177,308,20250831,27,10,29,1,1,Full-Time,303,10.0,6-12 months
6178,309,20250831,24,10,9,1,1,Full-Time,583,19.2,1-2 years
6179,310,20250831,10,5,3,1,1,Full-Time,392,12.9,1-2 years
6180,311,20250831,34,20,12,1,1,Full-Time,1065,35.0,2-3 years
6181,312,20250831,11,5,2,1,1,Full-Time,565,18.6,1-2 years
6182,314,20250831,19,8,3,1,1,Part-Time,168,5.5,91-182 days
6183,316,20250831,32,19,22,1,1,Full-Time,2392,78.6,5-10 years
6184,317,20250831,21,4,1,1,1,Full-Time,61,2.0,0-90 days
6185,318,20250831,33,20,7,1,1,Full-Time,207,6.8,6-12 months
6186,319,20250831,7,15,4,1,1,Full-Time,495,16.3,1-2 years
6187,320,20250831,26,10,9,1,1,Full-Time,1657,54.4,3-5 years
6188,322,20250831,13,6,10,1,1,Part-Time,539,17.7,1-2 years
6189,323,20250831,20,8,2,1,1,Full-Time,155,5.1,91-182 days
6190,324,20250831,33,19,12,1,1,Full-Time,379,12.5,1-2 years
6191,325,20250831,31,20,9,1,1,Full-Time,210,6.9,6-12 months
6192,327,20250831,12,6,29,1,1,Full-Time,414,13.6,1-2 years
6193,328,20250831,5,15,26,1,1,Full-Time,217,7.1,6-12 months
6194,329,20250831,24,4,29,1,1,Full-Time,82,2.7,0-90 days
6195,330,20250831,29,20,7,1,1,Full-Time,526,17.3,1-2 years
6196,331,20250831,11,2,2,1,1,Full-Time,3,0.1,0-90 days
6197,332,20250831,5,11,9,1,1,Full-Time,148,4.9,91-182 days
6198,333,20250831,33,19,22,1,1,Full-Time,186,6.1,6-12 months
6199,334,20250831,19,3,2,1,1,Full-Time,556,18.3,1-2 years
6200,336,20250831,30,19,16,1,1,Full-Time,20,0.7,0-90 days
6201,341,20250831,33,19,14,1,1,Full-Time,157,5.2,91-182 days
6202,345,20250831,5,12,19,1,1,Full-Time,939,30.8,2-3 years
6203,348,20250831,23,4,8,1,1,Full-Time,172,5.7,91-182 days
6204,349,20250831,10,5,10,1,1,Full-Time,58,1.9,0-90 days
6205,351,20250831,33,20,30,1,1,Full-Time,37,1.2,0-90 days
6206,353,20250831,17,7,30,1,1,Full-Time,122,4.0,91-182 days
6207,355,20250831,14,2,1,1,1,Full-Time,112,3.7,91-182 days
6208,356,20250831,6,15,5,1,1,Contractor,156,5.1,91-182 days
6209,357,20250831,11,5,29,1,1,Full-Time,537,17.6,1-2 years
6210,358,20250831,2,11,24,1,1,Full-Time,971,31.9,2-3 years
6211,359,20250831,13,6,30,1,1,Full-Time,103,3.4,91-182 days
6212,360,20250831,33,18,7,1,1,Full-Time,202,6.6,6-12 months
6213,361,20250831,14,5,30,1,1,Contractor,227,7.5,6-12 months
6214,364,20250831,23,9,9,1,1,Full-Time,616,20.2,1-2 years
6215,365,20250831,9,6,29,1,1,Full-Time,84,2.8,0-90 days
6216,366,20250831,7,13,5,1,1,Part-Time,929,30.5,2-3 years
6217,367,20250831,4,17,20,1,1,Full-Time,125,4.1,91-182 days
6218,369,20250831,14,2,8,1,1,Full-Time,206,6.8,6-12 months
6219,370,20250831,7,13,17,1,1,Full-Time,16,0.5,0-90 days
6220,371,20250831,9,5,18,1,1,Full-Time,206,6.8,6-12 months
6221,373,20250831,10,6,3,1,1,Contractor,1063,34.9,2-3 years
6222,374,20250831,34,19,17,1,1,Contractor,1018,33.4,2-3 years
6223,376,20250831,14,6,2,1,1,Contractor,604,19.8,1-2 years
6224,377,20250831,25,4,30,1,1,Full-Time,526,17.3,1-2 years
6225,378,20250831,9,2,30,1,1,Full-Time,585,19.2,1-2 years
6226,379,20250831,30,18,19,1,1,Contractor,219,7.2,6-12 months
6227,380,20250831,20,3,29,1,1,Full-Time,440,14.5,1-2 years
6228,381,20250831,20,8,2,1,1,Contractor,142,4.7,91-182 days
6229,382,20250831,31,18,30,1,1,Part-Time,529,17.4,1-2 years
6230,383,20250831,30,18,8,1,1,Contractor,2,0.1,0-90 days
6231,384,20250831,30,20,7,1,1,Part-Time,6,0.2,0-90 days
6232,385,20250831,23,10,9,1,1,Full-Time,5,0.2,0-90 days
6233,390,20250831,11,6,2,1,1,Full-Time,586,19.3,1-2 years
6234,392,20250831,19,3,30,1,1,Part-Time,738,24.2,2-3 years
6235,393,20250831,26,9,4,1,1,Full-Time,235,7.7,6-12 months
6236,394,20250831,18,8,10,1,1,Full-Time,270,8.9,6-12 months
6237,396,20250831,4,13,28,1,1,Full-Time,16,0.5,0-90 days
6238,397,20250831,6,14,25,1,1,Full-Time,749,24.6,2-3 years
6239,398,20250831,23,9,1,1,1,Full-Time,143,4.7,91-182 days
6240,402,20250831,27,9,4,1,1,Full-Time,452,14.8,1-2 years
6241,403,20250831,11,2,2,1,1,Contractor,113,3.7,91-182 days
6242,404,20250831,17,8,29,1,1,Full-Time,118,3.9,91-182 days
6243,405,20250831,25,4,30,1,1,Full-Time,1089,35.8,2-3 years
6244,406,20250831,14,5,30,1,1,Full-Time,971,31.9,2-3 years
6245,407,20250831,33,19,8,1,1,Full-Time,159,5.2,91-182 days
6246,408,20250831,33,18,11,1,1,Full-Time,1211,39.8,3-5 years
6247,409,20250831,14,2,18,1,1,Full-Time,377,12.4,1-2 years
6248,410,20250831,14,6,30,1,1,Full-Time,612,20.1,1-2 years
6249,411,20250831,9,5,8,1,1,Full-Time,169,5.6,91-182 days
6250,413,20250831,34,18,27,1,1,Full-Time,76,2.5,0-90 days
6251,416,20250831,4,12,12,1,1,Full-Time,191,6.3,6-12 months
6252,417,20250831,27,4,4,1,1,Contractor,32,1.1,0-90 days
6253,418,20250831,6,11,3,1,1,Full-Time,578,19.0,1-2 years
6254,419,20250831,9,5,2,1,1,Full-Time,94,3.1,91-182 days
6255,420,20250831,20,3,29,1,1,Full-Time,589,19.3,1-2 years
6256,421,20250831,36,1,1,1,1,Part-Time,728,23.9,1-2 years
6257,423,20250831,21,9,9,1,1,Full-Time,452,14.8,1-2 years
6258,424,20250831,30,19,16,1,1,Contractor,756,24.8,2-3 years
6259,425,20250831,17,7,3,1,1,Full-Time,230,7.6,6-12 months
6260,426,20250831,34,18,9,1,1,Full-Time,1255,41.2,3-5 years
6261,428,20250831,2,12,7,1,1,Contractor,37,1.2,0-90 days
6262,429,20250831,5,11,19,1,1,Full-Time,411,13.5,1-2 years
6263,431,20250831,5,11,8,1,1,Contractor,561,18.4,1-2 years
6264,434,20250831,33,20,29,1,1,Part-Time,231,7.6,6-12 months
6265,435,20250831,25,4,1,1,1,Full-Time,1519,49.9,3-5 years
6266,436,20250831,27,9,16,1,1,Full-Time,20,0.7,0-90 days
6267,438,20250831,29,18,13,1,1,Full-Time,48,1.6,0-90 days
6268,439,20250831,19,8,10,1,1,Contractor,395,13.0,1-2 years
6269,440,20250831,4,12,28,1,1,Contractor,222,7.3,6-12 months
6270,441,20250831,31,20,26,1,1,Full-Time,927,30.5,2-3 years
6271,442,20250831,12,5,29,1,1,Contractor,612,20.1,1-2 years
6272,445,20250831,20,8,10,1,1,Full-Time,616,20.2,1-2 years
6273,448,20250831,25,10,8,1,1,Full-Time,330,10.8,6-12 months
6274,449,20250831,12,6,29,1,1,Full-Time,114,3.7,91-182 days
6275,450,20250831,4,14,1,1,1,Full-Time,243,8.0,6-12 months
6276,451,20250831,16,3,3,1,1,Part-Time,31,1.0,0-90 days
6277,452,20250831,31,19,4,1,1,Full-Time,62,2.0,0-90 days
6278,453,20250831,11,6,10,1,1,Full-Time,97,3.2,91-182 days
6279,455,20250831,26,9,16,1,1,Full-Time,19,0.6,0-90 days
6280,456,20250831,32,18,16,1,1,Contractor,1122,36.9,3-5 years
6281,457,20250831,34,18,10,1,1,Full-Time,899,29.5,2-3 years
6282,461,20250831,34,19,10,1,1,Full-Time,1237,40.6,3-5 years
6283,462,20250831,31,19,5,1,1,Full-Time,752,24.7,2-3 years
6284,463,20250831,8,5,8,1,1,Full-Time,189,6.2,6-12 months
6285,465,20250831,12,5,18,1,1,Part-Time,1149,37.7,3-5 years
6286,466,20250831,10,6,3,1,1,Full-Time,108,3.5,91-182 days
6287,467,20250831,7,14,22,1,1,Full-Time,21,0.7,0-90 days
6288,469,20250831,30,19,8,1,1,Full-Time,69,2.3,0-90 days
6289,470,20250831,31,20,4,1,1,Contractor,38,1.2,0-90 days
6290,471,20250831,10,2,1,1,1,Full-Time,950,31.2,2-3 years
6291,474,20250831,18,7,1,1,1,Full-Time,172,5.7,91-182 days
6292,475,20250831,34,19,15,1,1,Full-Time,2019,66.3,5-10 years
6293,476,20250831,34,19,2,1,1,Full-Time,238,7.8,6-12 months
6294,478,20250831,24,4,16,1,1,Contractor,452,14.8,1-2 years
6295,480,20250831,24,10,16,1,1,Full-Time,193,6.3,6-12 months
6296,481,20250831,24,9,1,1,1,Part-Time,223,7.3,6-12 months
6297,482,20250831,4,12,14,1,1,Full-Time,327,10.7,6-12 months
6298,484,20250831,23,4,1,1,1,Full-Time,67,2.2,0-90 days
6299,485,20250831,3,16,3,1,1,Full-Time,43,1.4,0-90 days
6300,486,20250831,24,10,16,1,1,Full-Time,0,0.0,0-90 days
6301,487,20250831,14,5,18,1,1,Part-Time,738,24.2,2-3 years
6302,488,20250831,24,9,9,1,1,Full-Time,240,7.9,6-12 months
6303,489,20250831,34,18,24,1,1,Part-Time,215,7.1,6-12 months
6304,491,20250831,31,20,16,1,1,Full-Time,352,11.6,6-12 months
6305,492,20250831,24,9,9,1,1,Full-Time,542,17.8,1-2 years
6306,494,20250831,10,2,10,1,1,Part-Time,338,11.1,6-12 months
6307,496,20250831,25,9,9,1,1,Full-Time,467,15.3,1-2 years
6308,497,20250831,10,2,1,1,1,Full-Time,476,15.6,1-2 years
6309,498,20250831,5,17,8,1,1,Full-Time,558,18.3,1-2 years
6310,499,20250831,23,10,4,1,1,Full-Time,14,0.5,0-90 days
6311,1,20250930,26,10,29,1,1,Contractor,283,9.3,6-12 months
6312,2,20250930,7,11,12,1,1,Full-Time,224,7.4,6-12 months
6313,3,20250930,22,10,16,1,1,Contractor,1433,47.1,3-5 years
6314,4,20250930,34,18,13,1,1,Part-Time,264,8.7,6-12 months
6315,5,20250930,18,3,2,1,1,Full-Time,229,7.5,6-12 months
6316,8,20250930,13,6,29,1,1,Full-Time,1284,42.2,3-5 years
6317,9,20250930,9,6,2,1,1,Full-Time,383,12.6,1-2 years
6318,13,20250930,3,12,3,1,1,Part-Time,988,32.5,2-3 years
6319,16,20250930,18,7,3,1,1,Full-Time,196,6.4,6-12 months
6320,17,20250930,34,19,6,1,1,Full-Time,579,19.0,1-2 years
6321,21,20250930,30,20,24,1,1,Contractor,567,18.6,1-2 years
6322,22,20250930,19,8,30,1,1,Part-Time,555,18.2,1-2 years
6323,24,20250930,9,2,30,1,1,Full-Time,22,0.7,0-90 days
6324,26,20250930,5,14,16,1,1,Full-Time,6,0.2,0-90 days
6325,27,20250930,31,18,24,1,1,Full-Time,638,21.0,1-2 years
6326,28,20250930,12,2,10,1,1,Part-Time,165,5.4,91-182 days
6327,29,20250930,13,6,10,1,1,Full-Time,940,30.9,2-3 years
6328,31,20250930,26,9,16,1,1,Full-Time,1143,37.5,3-5 years
6329,32,20250930,18,8,29,1,1,Contractor,378,12.4,1-2 years
6330,33,20250930,3,11,27,1,1,Full-Time,508,16.7,1-2 years
6331,35,20250930,32,18,8,1,1,Full-Time,845,27.8,2-3 years
6332,36,20250930,20,7,2,1,1,Full-Time,853,28.0,2-3 years
6333,37,20250930,11,2,10,1,1,Full-Time,986,32.4,2-3 years
6334,38,20250930,28,18,24,1,1,Full-Time,1040,34.2,2-3 years
6335,40,20250930,19,7,2,1,1,Full-Time,680,22.3,1-2 years
6336,44,20250930,9,6,10,1,1,Full-Time,506,16.6,1-2 years
6337,45,20250930,33,20,24,1,1,Full-Time,1252,41.1,3-5 years
6338,46,20250930,25,4,9,1,1,Full-Time,434,14.3,1-2 years
6339,47,20250930,34,20,7,1,1,Contractor,295,9.7,6-12 months
6340,50,20250930,11,5,3,1,1,Full-Time,638,21.0,1-2 years
6341,51,20250930,6,17,21,1,1,Full-Time,211,6.9,6-12 months
6342,52,20250930,19,7,2,1,1,Contractor,283,9.3,6-12 months
6343,53,20250930,10,6,1,1,1,Full-Time,27,0.9,0-90 days
6344,54,20250930,23,10,8,1,1,Full-Time,164,5.4,91-182 days
6345,55,20250930,5,13,4,1,1,Part-Time,80,2.6,0-90 days
6346,56,20250930,7,13,1,1,1,Contractor,189,6.2,6-12 months
6347,57,20250930,25,10,4,1,1,Part-Time,1912,62.8,5-10 years
6348,58,20250930,34,20,20,1,1,Contractor,1925,63.2,5-10 years
6349,59,20250930,24,9,1,1,1,Part-Time,240,7.9,6-12 months
6350,60,20250930,6,16,3,1,1,Part-Time,323,10.6,6-12 months
6351,61,20250930,33,18,22,1,1,Full-Time,629,20.7,1-2 years
6352,62,20250930,24,10,29,1,1,Full-Time,203,6.7,6-12 months
6353,63,20250930,19,3,3,1,1,Full-Time,84,2.8,0-90 days
6354,64,20250930,31,19,26,1,1,Part-Time,982,32.3,2-3 years
6355,65,20250930,12,5,30,1,1,Contractor,56,1.8,0-90 days
6356,67,20250930,23,4,4,1,1,Full-Time,6,0.2,0-90 days
6357,69,20250930,5,13,26,1,1,Full-Time,251,8.2,6-12 months
6358,70,20250930,7,14,21,1,1,Contractor,270,8.9,6-12 months
6359,71,20250930,9,6,18,1,1,Part-Time,420,13.8,1-2 years
6360,72,20250930,10,2,2,1,1,Part-Time,788,25.9,2-3 years
6361,73,20250930,2,16,26,1,1,Full-Time,373,12.3,1-2 years
6362,74,20250930,20,3,30,1,1,Full-Time,36,1.2,0-90 days
6363,75,20250930,10,2,3,1,1,Part-Time,1273,41.8,3-5 years
6364,76,20250930,14,6,2,1,1,Full-Time,659,21.6,1-2 years
6365,77,20250930,27,9,30,1,1,Part-Time,44,1.4,0-90 days
6366,79,20250930,11,2,1,1,1,Full-Time,771,25.3,2-3 years
6367,82,20250930,33,18,11,1,1,Full-Time,620,20.4,1-2 years
6368,83,20250930,23,4,9,1,1,Full-Time,274,9.0,6-12 months
6369,84,20250930,13,2,29,1,1,Full-Time,188,6.2,6-12 months
6370,85,20250930,7,14,28,1,1,Part-Time,209,6.9,6-12 months
6371,86,20250930,25,10,8,1,1,Part-Time,306,10.1,6-12 months
6372,87,20250930,10,5,1,1,1,Contractor,253,8.3,6-12 months
6373,88,20250930,18,7,30,1,1,Part-Time,238,7.8,6-12 months
6374,89,20250930,25,4,1,1,1,Full-Time,14,0.5,0-90 days
6375,90,20250930,11,2,1,1,1,Contractor,163,5.4,91-182 days
6376,91,20250930,31,19,21,1,1,Full-Time,12,0.4,0-90 days
6377,92,20250930,18,8,1,1,1,Contractor,115,3.8,91-182 days
6378,93,20250930,25,9,4,1,1,Full-Time,31,1.0,0-90 days
6379,95,20250930,4,17,23,1,1,Full-Time,629,20.7,1-2 years
6380,97,20250930,33,19,27,1,1,Part-Time,819,26.9,2-3 years
6381,100,20250930,5,15,25,1,1,Part-Time,805,26.4,2-3 years
6382,101,20250930,19,8,1,1,1,Full-Time,1531,50.3,3-5 years
6383,102,20250930,34,20,11,1,1,Full-Time,37,1.2,0-90 days
6384,103,20250930,13,2,10,1,1,Full-Time,554,18.2,1-2 years
6385,106,20250930,7,13,1,1,1,Full-Time,131,4.3,91-182 days
6386,108,20250930,11,6,30,1,1,Contractor,42,1.4,0-90 days
6387,109,20250930,19,8,1,1,1,Part-Time,21,0.7,0-90 days
6388,110,20250930,10,6,8,1,1,Full-Time,147,4.8,91-182 days
6389,111,20250930,2,17,11,1,1,Full-Time,376,12.4,1-2 years
6390,112,20250930,4,14,10,1,1,Full-Time,1368,44.9,3-5 years
