pipeline_id,req_id,candidate_id,stage_name,stage_date,date_id,conversion_flag,company_id
1599,119,1138,Applied,2020-02-27,20200227,0,1
1600,119,1139,Applied,2020-02-26,20200226,0,1
1601,119,1140,Applied,2020-02-29,20200229,0,1
1602,119,1141,Applied,2020-02-28,20200228,0,1
1603,119,1142,Applied,2020-02-28,20200228,1,1
1604,119,1143,Applied,2020-02-29,20200229,0,1
1605,119,1144,Applied,2020-02-27,20200227,0,1
1606,119,1145,Applied,2020-02-28,20200228,0,1
1607,119,1146,Applied,2020-02-26,20200226,1,1
1608,119,1147,Applied,2020-02-29,20200229,0,1
1609,119,1148,Applied,2020-02-27,20200227,1,1
1610,119,1149,Applied,2020-02-26,20200226,1,1
1611,119,1149,Phone Screen,2020-03-03,20200303,0,1
1612,119,1150,Applied,2020-02-26,20200226,0,1
1613,119,1151,Applied,2020-02-29,20200229,1,1
1614,119,1152,Applied,2020-02-29,20200229,1,1
1615,120,1153,Applied,2025-08-07,20250807,1,1
1616,120,1153,Phone Screen,2025-08-11,20250811,1,1
1617,120,1153,Interview,2025-08-14,20250814,1,1
1618,120,1154,Applied,2025-08-09,20250809,0,1
1619,120,1155,Applied,2025-08-10,20250810,0,1
1620,120,1156,Applied,2025-08-10,20250810,0,1
1621,120,1157,Applied,2025-08-09,20250809,1,1
1622,120,1157,Phone Screen,2025-08-16,20250816,1,1
1623,120,1157,Interview,2025-08-20,20250820,0,1
1624,120,1158,Applied,2025-08-07,20250807,1,1
1625,120,1159,Applied,2025-08-06,20250806,0,1
1626,120,1160,Applied,2025-08-09,20250809,0,1
1627,120,1161,Applied,2025-08-10,20250810,1,1
1628,120,1161,Phone Screen,2025-08-17,20250817,0,1
1629,120,1162,Applied,2025-08-08,20250808,0,1
1630,120,1163,Applied,2025-08-06,20250806,0,1
1631,120,1164,Applied,2025-08-06,20250806,0,1
1632,121,1165,Applied,2021-09-04,20210904,0,1
1633,121,1166,Applied,2021-09-06,20210906,0,1
1634,121,1167,Applied,2021-09-07,20210907,1,1
1635,121,1167,Phone Screen,2021-09-10,20210910,0,1
1636,121,1168,Applied,2021-09-07,20210907,1,1
1637,121,1169,Applied,2021-09-07,20210907,1,1
1638,121,1170,Applied,2021-09-05,20210905,1,1
1639,121,1170,Phone Screen,2021-09-15,20210915,1,1
1640,122,1171,Applied,2025-10-25,20251025,1,1
1641,122,1171,Phone Screen,2025-10-31,20251031,1,1
1642,122,1172,Applied,2025-10-28,20251028,0,1
1643,122,1173,Applied,2025-10-29,20251029,1,1
1644,122,1174,Applied,2025-10-29,20251029,1,1
1645,122,1174,Phone Screen,2025-11-02,20251102,0,1
1646,122,1175,Applied,2025-10-28,20251028,1,1
1647,122,1175,Phone Screen,2025-10-31,20251031,1,1
1648,122,1175,Interview,2025-11-05,20251105,0,1
1649,122,1176,Applied,2025-10-29,20251029,1,1
1650,122,1176,Phone Screen,2025-11-04,20251104,0,1
1651,122,1177,Applied,2025-10-26,20251026,0,1
1652,122,1178,Applied,2025-10-27,20251027,0,1
1653,122,1179,Applied,2025-10-29,20251029,0,1
1654,122,1180,Applied,2025-10-26,20251026,1,1
1655,122,1181,Applied,2025-10-25,20251025,0,1
1656,123,1182,Applied,2025-03-07,20250307,0,1
1657,123,1183,Applied,2025-03-08,20250308,1,1
1658,123,1183,Phone Screen,2025-03-12,20250312,1,1
1659,123,1184,Applied,2025-03-06,20250306,1,1
1660,123,1185,Applied,2025-03-05,20250305,0,1
1661,123,1186,Applied,2025-03-09,20250309,1,1
1662,123,1187,Applied,2025-03-08,20250308,1,1
1663,123,1187,Phone Screen,2025-03-18,20250318,1,1
1664,123,1187,Interview,2025-03-28,20250328,0,1
1665,123,1188,Applied,2025-03-07,20250307,1,1
1666,123,1188,Phone Screen,2025-03-12,20250312,1,1
1667,123,1188,Interview,2025-03-19,20250319,0,1
1668,123,1189,Applied,2025-03-05,20250305,0,1
1669,123,1190,Applied,2025-03-06,20250306,0,1
1670,123,1191,Applied,2025-03-06,20250306,1,1
1671,123,1192,Applied,2025-03-05,20250305,1,1
1672,123,1192,Phone Screen,2025-03-14,20250314,1,1
1673,123,1193,Applied,2025-03-05,20250305,1,1
1674,123,1193,Phone Screen,2025-03-10,20250310,0,1
1675,123,1194,Applied,2025-03-06,20250306,0,1
1676,124,1195,Applied,2024-07-01,20240701,0,1
1677,124,1196,Applied,2024-07-01,20240701,1,1
1678,124,1196,Phone Screen,2024-07-06,20240706,1,1
1679,124,1196,Interview,2024-07-16,20240716,1,1
1680,124,1196,Assessment,2024-07-25,20240725,0,1
1681,124,1197,Applied,2024-07-03,20240703,0,1
1682,124,1198,Applied,2024-07-01,20240701,1,1
1683,124,1199,Applied,2024-06-29,20240629,0,1
1684,124,1200,Applied,2024-06-29,20240629,0,1
1685,124,1201,Applied,2024-06-29,20240629,0,1
1686,124,1202,Applied,2024-07-01,20240701,1,1
1687,124,1203,Applied,2024-06-30,20240630,0,1
1688,124,1204,Applied,2024-07-02,20240702,0,1
1689,124,1205,Applied,2024-06-30,20240630,1,1
1690,124,1206,Applied,2024-06-29,20240629,1,1
1691,124,1207,Applied,2024-07-03,20240703,0,1
1692,125,1208,Applied,2025-08-13,20250813,0,1
1693,125,1209,Applied,2025-08-15,20250815,1,1
1694,125,1210,Applied,2025-08-14,20250814,0,1
1695,125,1211,Applied,2025-08-13,20250813,0,1
1696,125,1212,Applied,2025-08-14,20250814,1,1
1697,125,1213,Applied,2025-08-12,20250812,0,1
1698,125,1214,Applied,2025-08-11,20250811,0,1
1699,125,1215,Applied,2025-08-11,20250811,1,1
1700,125,1215,Phone Screen,2025-08-16,20250816,1,1
1701,125,1215,Interview,2025-08-25,20250825,1,1
1702,125,1216,Applied,2025-08-12,20250812,0,1
1703,126,1217,Applied,2024-08-19,20240819,1,1
1704,126,1217,Phone Screen,2024-08-25,20240825,0,1
1705,126,1218,Applied,2024-08-20,20240820,1,1
1706,126,1219,Applied,2024-08-20,20240820,1,1
1707,126,1220,Applied,2024-08-18,20240818,0,1
1708,126,1221,Applied,2024-08-19,20240819,1,1
1709,126,1222,Applied,2024-08-19,20240819,1,1
1710,126,1222,Phone Screen,2024-08-26,20240826,1,1
1711,126,1222,Interview,2024-08-29,20240829,1,1
1712,126,1223,Applied,2024-08-17,20240817,1,1
1713,126,1223,Phone Screen,2024-08-25,20240825,1,1
1714,126,1223,Interview,2024-09-03,20240903,1,1
1715,126,1224,Applied,2024-08-21,20240821,0,1
1716,126,1225,Applied,2024-08-19,20240819,1,1
1717,126,1226,Applied,2024-08-21,20240821,1,1
1718,126,1227,Applied,2024-08-20,20240820,0,1
1719,126,1228,Applied,2024-08-17,20240817,0,1
1720,126,1229,Applied,2024-08-18,20240818,1,1
1721,126,1230,Applied,2024-08-17,20240817,1,1
1722,126,1230,Phone Screen,2024-08-20,20240820,1,1
1723,126,1230,Interview,2024-08-26,20240826,0,1
1724,126,1231,Applied,2024-08-19,20240819,1,1
1725,127,1232,Applied,2020-07-20,20200720,0,1
1726,127,1233,Applied,2020-07-23,20200723,0,1
1727,127,1234,Applied,2020-07-19,20200719,1,1
1728,127,1234,Phone Screen,2020-07-22,20200722,1,1
1729,127,1235,Applied,2020-07-20,20200720,1,1
1730,127,1235,Phone Screen,2020-07-27,20200727,0,1
1731,127,1236,Applied,2020-07-21,20200721,1,1
1732,127,1236,Phone Screen,2020-07-31,20200731,1,1
1733,128,1237,Applied,2025-11-18,20251118,0,1
1734,128,1238,Applied,2025-11-18,20251118,0,1
1735,128,1239,Applied,2025-11-15,20251115,0,1
1736,128,1240,Applied,2025-11-14,20251114,1,1
1737,128,1241,Applied,2025-11-14,20251114,0,1
1738,128,1242,Applied,2025-11-14,20251114,1,1
1739,128,1243,Applied,2025-11-17,20251117,0,1
1740,128,1244,Applied,2025-11-16,20251116,1,1
1741,128,1245,Applied,2025-11-16,20251116,0,1
1742,128,1246,Applied,2025-11-15,20251115,1,1
1743,128,1247,Applied,2025-11-18,20251118,1,1
1744,128,1247,Phone Screen,2025-11-27,20251127,1,1
1745,129,1248,Applied,2019-02-24,20190224,1,1
1746,129,1249,Applied,2019-02-28,20190228,1,1
1747,129,1249,Phone Screen,2019-03-10,20190310,1,1
1748,129,1250,Applied,2019-02-28,20190228,0,1
1749,129,1251,Applied,2019-02-25,20190225,0,1
1750,129,1252,Applied,2019-02-26,20190226,0,1
1751,129,1253,Applied,2019-02-26,20190226,1,1
1752,129,1253,Phone Screen,2019-03-07,20190307,1,1
1753,129,1253,Interview,2019-03-12,20190312,1,1
1754,129,1254,Applied,2019-02-24,20190224,1,1
1755,129,1254,Phone Screen,2019-03-05,20190305,1,1
1756,129,1254,Interview,2019-03-14,20190314,1,1
1757,129,1254,Assessment,2019-03-21,20190321,1,1
1758,129,1255,Applied,2019-02-28,20190228,1,1
1759,129,1255,Phone Screen,2019-03-06,20190306,0,1
1760,129,1256,Applied,2019-02-24,20190224,0,1
1761,129,1257,Applied,2019-02-28,20190228,0,1
1762,129,1258,Applied,2019-02-27,20190227,1,1
1763,129,1258,Phone Screen,2019-03-05,20190305,0,1
1764,129,1259,Applied,2019-02-28,20190228,1,1
1765,129,1259,Phone Screen,2019-03-07,20190307,1,1
1766,129,1259,Interview,2019-03-11,20190311,1,1
1767,129,1260,Applied,2019-02-28,20190228,1,1
1768,130,1261,Applied,2020-08-28,20200828,0,1
1769,130,1262,Applied,2020-08-30,20200830,1,1
1770,130,1263,Applied,2020-08-27,20200827,0,1
1771,130,1264,Applied,2020-08-30,20200830,1,1
1772,130,1264,Phone Screen,2020-09-08,20200908,0,1
1773,130,1265,Applied,2020-08-27,20200827,0,1
1774,130,1266,Applied,2020-08-27,20200827,0,1
1775,130,1267,Applied,2020-08-27,20200827,1,1
1776,130,1267,Phone Screen,2020-09-01,20200901,1,1
1777,130,1268,Applied,2020-08-30,20200830,0,1
1778,130,1269,Applied,2020-08-26,20200826,1,1
1779,130,1269,Phone Screen,2020-08-31,20200831,0,1
1780,130,1270,Applied,2020-08-26,20200826,1,1
1781,130,1270,Phone Screen,2020-08-31,20200831,0,1
1782,130,1271,Applied,2020-08-27,20200827,0,1
1783,131,1272,Applied,2024-02-22,20240222,0,1
1784,131,1273,Applied,2024-02-22,20240222,0,1
1785,131,1274,Applied,2024-02-25,20240225,1,1
1786,131,1274,Phone Screen,2024-03-05,20240305,1,1
1787,131,1275,Applied,2024-02-24,20240224,1,1
1788,131,1275,Phone Screen,2024-03-05,20240305,1,1
1789,131,1276,Applied,2024-02-22,20240222,0,1
1790,131,1277,Applied,2024-02-24,20240224,1,1
1791,131,1277,Phone Screen,2024-03-01,20240301,0,1
1792,131,1278,Applied,2024-02-26,20240226,1,1
1793,131,1279,Applied,2024-02-26,20240226,0,1
1794,131,1280,Applied,2024-02-24,20240224,0,1
1795,131,1281,Applied,2024-02-26,20240226,0,1
1796,131,1282,Applied,2024-02-25,20240225,1,1
1797,131,1283,Applied,2024-02-26,20240226,0,1
1798,132,1284,Applied,2023-10-08,20231008,1,1
1799,132,1284,Phone Screen,2023-10-15,20231015,1,1
1800,132,1285,Applied,2023-10-08,20231008,0,1
1801,132,1286,Applied,2023-10-07,20231007,0,1
1802,132,1287,Applied,2023-10-09,20231009,0,1
1803,132,1288,Applied,2023-10-07,20231007,0,1
1804,132,1289,Applied,2023-10-07,20231007,0,1
1805,132,1290,Applied,2023-10-07,20231007,0,1
1806,133,1291,Applied,2024-07-05,20240705,1,1
1807,133,1291,Phone Screen,2024-07-15,20240715,0,1
1808,133,1292,Applied,2024-07-05,20240705,1,1
1809,133,1293,Applied,2024-07-04,20240704,0,1
1810,133,1294,Applied,2024-07-08,20240708,1,1
1811,133,1294,Phone Screen,2024-07-11,20240711,1,1
1812,133,1295,Applied,2024-07-04,20240704,0,1
1813,133,1296,Applied,2024-07-05,20240705,1,1
1814,133,1296,Phone Screen,2024-07-15,20240715,0,1
1815,134,1297,Applied,2023-06-30,20230630,1,1
1816,134,1298,Applied,2023-06-27,20230627,1,1
1817,134,1298,Phone Screen,2023-07-01,20230701,1,1
1818,134,1299,Applied,2023-06-27,20230627,0,1
1819,134,1300,Applied,2023-06-27,20230627,0,1
1820,134,1301,Applied,2023-06-28,20230628,0,1
1821,135,1302,Applied,2021-07-13,20210713,1,1
1822,135,1302,Phone Screen,2021-07-18,20210718,1,1
1823,135,1303,Applied,2021-07-14,20210714,1,1
1824,135,1303,Phone Screen,2021-07-22,20210722,0,1
1825,135,1304,Applied,2021-07-14,20210714,0,1
1826,135,1305,Applied,2021-07-14,20210714,0,1
1827,135,1306,Applied,2021-07-11,20210711,0,1
1828,135,1307,Applied,2021-07-12,20210712,1,1
1829,135,1307,Phone Screen,2021-07-21,20210721,1,1
1830,135,1308,Applied,2021-07-13,20210713,1,1
1831,135,1308,Phone Screen,2021-07-22,20210722,1,1
1832,135,1309,Applied,2021-07-12,20210712,0,1
1833,135,1310,Applied,2021-07-13,20210713,0,1
1834,135,1311,Applied,2021-07-14,20210714,1,1
1835,135,1311,Phone Screen,2021-07-19,20210719,1,1
1836,135,1311,Interview,2021-07-23,20210723,0,1
1837,135,1312,Applied,2021-07-13,20210713,1,1
1838,135,1313,Applied,2021-07-13,20210713,0,1
1839,136,1314,Applied,2024-10-26,20241026,1,1
1840,136,1314,Phone Screen,2024-10-29,20241029,1,1
1841,136,1315,Applied,2024-10-27,20241027,1,1
1842,136,1316,Applied,2024-10-24,20241024,0,1
1843,136,1317,Applied,2024-10-27,20241027,1,1
1844,136,1318,Applied,2024-10-25,20241025,0,1
1845,136,1319,Applied,2024-10-26,20241026,0,1
1846,136,1320,Applied,2024-10-25,20241025,0,1
1847,136,1321,Applied,2024-10-26,20241026,1,1
1848,136,1322,Applied,2024-10-24,20241024,1,1
1849,137,1323,Applied,2023-09-30,20230930,1,1
1850,137,1323,Phone Screen,2023-10-07,20231007,1,1
1851,137,1324,Applied,2023-09-30,20230930,1,1
1852,137,1324,Phone Screen,2023-10-10,20231010,1,1
1853,137,1325,Applied,2023-09-28,20230928,1,1
1854,137,1325,Phone Screen,2023-10-04,20231004,1,1
1855,137,1325,Interview,2023-10-11,20231011,0,1
1856,137,1326,Applied,2023-09-30,20230930,1,1
1857,137,1326,Phone Screen,2023-10-04,20231004,0,1
1858,137,1327,Applied,2023-09-27,20230927,1,1
1859,137,1327,Phone Screen,2023-10-05,20231005,1,1
1860,137,1328,Applied,2023-09-30,20230930,1,1
1861,137,1329,Applied,2023-09-27,20230927,0,1
1862,137,1330,Applied,2023-09-28,20230928,1,1
1863,137,1330,Phone Screen,2023-10-07,20231007,0,1
1864,137,1331,Applied,2023-09-27,20230927,0,1
1865,138,1332,Applied,2020-06-25,20200625,1,1
1866,138,1332,Phone Screen,2020-07-01,20200701,1,1
1867,138,1332,Interview,2020-07-05,20200705,1,1
1868,138,1332,Assessment,2020-07-12,20200712,0,1
1869,138,1333,Applied,2020-06-24,20200624,0,1
1870,138,1334,Applied,2020-06-23,20200623,1,1
1871,138,1335,Applied,2020-06-24,20200624,0,1
1872,139,1336,Applied,2019-03-29,20190329,1,1
1873,139,1336,Phone Screen,2019-04-08,20190408,0,1
1874,139,1337,Applied,2019-03-29,20190329,0,1
1875,139,1338,Applied,2019-03-29,20190329,1,1
1876,139,1339,Applied,2019-03-30,20190330,1,1
1877,139,1339,Phone Screen,2019-04-09,20190409,0,1
1878,139,1340,Applied,2019-03-31,20190331,1,1
1879,139,1341,Applied,2019-03-30,20190330,0,1
1880,139,1342,Applied,2019-04-01,20190401,0,1
1881,140,1343,Applied,2024-12-18,20241218,1,1
1882,140,1344,Applied,2024-12-15,20241215,1,1
1883,140,1345,Applied,2024-12-16,20241216,1,1
1884,140,1345,Phone Screen,2024-12-26,20241226,1,1
1885,140,1346,Applied,2024-12-16,20241216,1,1
1886,140,1347,Applied,2024-12-15,20241215,0,1
1887,140,1348,Applied,2024-12-17,20241217,0,1
1888,140,1349,Applied,2024-12-19,20241219,0,1
1889,140,1350,Applied,2024-12-17,20241217,1,1
1890,140,1350,Phone Screen,2024-12-20,20241220,0,1
1891,140,1351,Applied,2024-12-18,20241218,1,1
1892,140,1351,Phone Screen,2024-12-23,20241223,1,1
1893,140,1352,Applied,2024-12-16,20241216,1,1
1894,140,1352,Phone Screen,2024-12-23,20241223,1,1
1895,140,1353,Applied,2024-12-16,20241216,1,1
1896,140,1353,Phone Screen,2024-12-20,20241220,1,1
1897,140,1353,Interview,2024-12-23,20241223,1,1
1898,140,1354,Applied,2024-12-16,20241216,1,1
1899,140,1355,Applied,2024-12-16,20241216,0,1
1900,140,1356,Applied,2024-12-18,20241218,1,1
1901,141,1357,Applied,2019-05-08,20190508,1,1
1902,141,1358,Applied,2019-05-10,20190510,0,1
1903,141,1359,Applied,2019-05-11,20190511,1,1
1904,141,1359,Phone Screen,2019-05-18,20190518,1,1
1905,141,1360,Applied,2019-05-08,20190508,1,1
1906,141,1360,Phone Screen,2019-05-12,20190512,0,1
1907,141,1361,Applied,2019-05-10,20190510,0,1
1908,141,1362,Applied,2019-05-11,20190511,1,1
1909,141,1362,Phone Screen,2019-05-16,20190516,1,1
1910,141,1363,Applied,2019-05-08,20190508,1,1
1911,141,1363,Phone Screen,2019-05-11,20190511,1,1
1912,141,1363,Interview,2019-05-16,20190516,1,1
1913,141,1364,Applied,2019-05-11,20190511,0,1
1914,141,1365,Applied,2019-05-08,20190508,0,1
1915,142,1366,Applied,2024-03-03,20240303,0,1
1916,142,1367,Applied,2024-03-04,20240304,0,1
1917,142,1368,Applied,2024-03-03,20240303,1,1
1918,142,1368,Phone Screen,2024-03-10,20240310,1,1
1919,142,1369,Applied,2024-03-01,20240301,1,1
1920,142,1370,Applied,2024-03-04,20240304,0,1
1921,142,1371,Applied,2024-03-02,20240302,0,1
1922,142,1372,Applied,2024-03-04,20240304,0,1
1923,142,1373,Applied,2024-03-01,20240301,0,1
1924,142,1374,Applied,2024-03-03,20240303,1,1
1925,142,1374,Phone Screen,2024-03-11,20240311,1,1
1926,142,1374,Interview,2024-03-20,20240320,0,1
1927,142,1375,Applied,2024-03-03,20240303,1,1
1928,142,1375,Phone Screen,2024-03-07,20240307,1,1
1929,142,1375,Interview,2024-03-17,20240317,0,1
1930,142,1376,Applied,2024-02-29,20240229,1,1
1931,143,1377,Applied,2023-09-21,20230921,1,1
1932,143,1377,Phone Screen,2023-09-25,20230925,1,1
1933,143,1378,Applied,2023-09-21,20230921,0,1
1934,143,1379,Applied,2023-09-18,20230918,0,1
1935,143,1380,Applied,2023-09-19,20230919,1,1
1936,143,1381,Applied,2023-09-17,20230917,1,1
1937,143,1382,Applied,2023-09-17,20230917,1,1
1938,143,1382,Phone Screen,2023-09-24,20230924,1,1
1939,143,1382,Interview,2023-10-02,20231002,1,1
1940,143,1383,Applied,2023-09-20,20230920,1,1
1941,143,1383,Phone Screen,2023-09-28,20230928,1,1
1942,143,1383,Interview,2023-10-03,20231003,0,1
1943,143,1384,Applied,2023-09-18,20230918,1,1
1944,143,1385,Applied,2023-09-17,20230917,0,1
1945,143,1386,Applied,2023-09-17,20230917,0,1
1946,143,1387,Applied,2023-09-18,20230918,0,1
1947,143,1388,Applied,2023-09-21,20230921,0,1
1948,143,1389,Applied,2023-09-21,20230921,1,1
1949,143,1389,Phone Screen,2023-10-01,20231001,1,1
1950,143,1389,Interview,2023-10-11,20231011,1,1
1951,143,1390,Applied,2023-09-18,20230918,0,1
1952,144,1391,Applied,2023-02-26,20230226,1,1
1953,144,1391,Phone Screen,2023-03-01,20230301,1,1
1954,144,1392,Applied,2023-02-28,20230228,0,1
1955,144,1393,Applied,2023-02-26,20230226,0,1
1956,144,1394,Applied,2023-02-27,20230227,0,1
1957,144,1395,Applied,2023-02-28,20230228,1,1
1958,144,1395,Phone Screen,2023-03-08,20230308,1,1
1959,144,1395,Interview,2023-03-11,20230311,1,1
1960,144,1396,Applied,2023-02-27,20230227,1,1
1961,145,1397,Applied,2021-09-13,20210913,0,1
1962,145,1398,Applied,2021-09-11,20210911,0,1
1963,145,1399,Applied,2021-09-14,20210914,1,1
1964,145,1399,Phone Screen,2021-09-23,20210923,1,1
1965,145,1400,Applied,2021-09-13,20210913,1,1
1966,145,1400,Phone Screen,2021-09-19,20210919,1,1
1967,145,1400,Interview,2021-09-22,20210922,1,1
1968,145,1401,Applied,2021-09-13,20210913,1,1
1969,145,1401,Phone Screen,2021-09-19,20210919,0,1
1970,145,1402,Applied,2021-09-13,20210913,0,1
1971,145,1403,Applied,2021-09-14,20210914,1,1
1972,145,1403,Phone Screen,2021-09-22,20210922,1,1
1973,145,1403,Interview,2021-09-28,20210928,1,1
1974,145,1404,Applied,2021-09-11,20210911,1,1
1975,145,1404,Phone Screen,2021-09-16,20210916,1,1
1976,145,1405,Applied,2021-09-12,20210912,0,1
1977,145,1406,Applied,2021-09-15,20210915,1,1
1978,145,1407,Applied,2021-09-13,20210913,1,1
1979,145,1407,Phone Screen,2021-09-22,20210922,0,1
1980,146,1408,Applied,2023-01-23,20230123,1,1
1981,146,1409,Applied,2023-01-23,20230123,1,1
1982,146,1410,Applied,2023-01-22,20230122,0,1
1983,146,1411,Applied,2023-01-23,20230123,1,1
1984,146,1412,Applied,2023-01-23,20230123,1,1
1985,146,1412,Phone Screen,2023-01-28,20230128,1,1
1986,146,1413,Applied,2023-01-22,20230122,1,1
1987,146,1414,Applied,2023-01-25,20230125,0,1
1988,146,1415,Applied,2023-01-25,20230125,1,1
1989,146,1415,Phone Screen,2023-01-31,20230131,0,1
1990,147,1416,Applied,2024-01-09,20240109,0,1
1991,147,1417,Applied,2024-01-06,20240106,0,1
1992,147,1418,Applied,2024-01-09,20240109,0,1
1993,147,1419,Applied,2024-01-10,20240110,1,1
1994,147,1419,Phone Screen,2024-01-19,20240119,1,1
1995,147,1420,Applied,2024-01-07,20240107,1,1
1996,147,1420,Phone Screen,2024-01-14,20240114,1,1
1997,147,1420,Interview,2024-01-21,20240121,1,1
1998,147,1421,Applied,2024-01-06,20240106,0,1
1999,147,1422,Applied,2024-01-08,20240108,0,1
2000,147,1423,Applied,2024-01-07,20240107,1,1
2001,147,1424,Applied,2024-01-10,20240110,1,1
2002,147,1425,Applied,2024-01-09,20240109,0,1
2003,147,1426,Applied,2024-01-09,20240109,1,1
2004,147,1427,Applied,2024-01-08,20240108,0,1
2005,147,1428,Applied,2024-01-07,20240107,1,1
2006,147,1428,Phone Screen,2024-01-16,20240116,1,1
2007,147,1428,Interview,2024-01-24,20240124,1,1
2008,147,1428,Assessment,2024-01-29,20240129,1,1
2009,147,1428,Offer,2024-02-03,20240203,1,1
2010,148,1429,Applied,2024-02-26,20240226,0,1
2011,148,1430,Applied,2024-02-24,20240224,0,1
2012,148,1431,Applied,2024-02-28,20240228,0,1
2013,148,1432,Applied,2024-02-27,20240227,1,1
2014,148,1432,Phone Screen,2024-03-01,20240301,0,1
2015,148,1433,Applied,2024-02-26,20240226,0,1
2016,148,1434,Applied,2024-02-28,20240228,1,1
2017,148,1434,Phone Screen,2024-03-02,20240302,0,1
2018,149,1435,Applied,2025-04-11,20250411,1,1
2019,149,1435,Phone Screen,2025-04-21,20250421,0,1
2020,149,1436,Applied,2025-04-10,20250410,1,1
2021,149,1436,Phone Screen,2025-04-15,20250415,0,1
2022,149,1437,Applied,2025-04-10,20250410,1,1
2023,149,1437,Phone Screen,2025-04-17,20250417,1,1
2024,149,1438,Applied,2025-04-09,20250409,1,1
2025,149,1439,Applied,2025-04-09,20250409,1,1
2026,149,1439,Phone Screen,2025-04-17,20250417,0,1
2027,150,1440,Applied,2021-02-25,20210225,1,1
2028,150,1440,Phone Screen,2021-03-03,20210303,1,1
2029,150,1440,Interview,2021-03-13,20210313,1,1
2030,150,1441,Applied,2021-02-26,20210226,1,1
2031,150,1441,Phone Screen,2021-03-07,20210307,1,1
2032,150,1442,Applied,2021-02-26,20210226,0,1
2033,150,1443,Applied,2021-02-25,20210225,1,1
2034,150,1443,Phone Screen,2021-02-28,20210228,0,1
2035,150,1444,Applied,2021-02-25,20210225,0,1
2036,150,1445,Applied,2021-02-26,20210226,1,1
2037,150,1445,Phone Screen,2021-03-01,20210301,1,1
2038,150,1445,Interview,2021-03-06,20210306,1,1
2039,150,1445,Assessment,2021-03-16,20210316,0,1
2040,150,1446,Applied,2021-02-28,20210228,0,1
2041,151,1447,Applied,2021-10-07,20211007,1,1
2042,151,1448,Applied,2021-10-08,20211008,0,1
2043,151,1449,Applied,2021-10-07,20211007,0,1
2044,151,1450,Applied,2021-10-10,20211010,1,1
2045,152,1451,Applied,2025-04-11,20250411,0,1
2046,152,1452,Applied,2025-04-10,20250410,1,1
2047,152,1453,Applied,2025-04-08,20250408,0,1
2048,152,1454,Applied,2025-04-09,20250409,0,1
2049,152,1455,Applied,2025-04-09,20250409,1,1
2050,152,1455,Phone Screen,2025-04-14,20250414,0,1
2051,153,1456,Applied,2022-08-04,20220804,0,1
2052,153,1457,Applied,2022-08-07,20220807,1,1
2053,153,1458,Applied,2022-08-05,20220805,0,1
2054,153,1459,Applied,2022-08-04,20220804,1,1
2055,153,1459,Phone Screen,2022-08-10,20220810,0,1
2056,153,1460,Applied,2022-08-03,20220803,1,1
2057,153,1460,Phone Screen,2022-08-07,20220807,1,1
2058,154,1461,Applied,2025-07-23,20250723,0,1
2059,154,1462,Applied,2025-07-26,20250726,0,1
2060,154,1463,Applied,2025-07-26,20250726,0,1
2061,154,1464,Applied,2025-07-22,20250722,1,1
2062,154,1464,Phone Screen,2025-08-01,20250801,1,1
2063,155,1465,Applied,2022-05-31,20220531,0,1
2064,155,1466,Applied,2022-06-02,20220602,1,1
2065,155,1467,Applied,2022-05-31,20220531,1,1
2066,155,1468,Applied,2022-06-03,20220603,1,1
2067,155,1468,Phone Screen,2022-06-13,20220613,1,1
2068,155,1468,Interview,2022-06-20,20220620,1,1
2069,155,1469,Applied,2022-06-02,20220602,1,1
2070,155,1470,Applied,2022-06-01,20220601,0,1
2071,155,1471,Applied,2022-05-31,20220531,0,1
2072,155,1472,Applied,2022-06-01,20220601,1,1
2073,155,1473,Applied,2022-05-31,20220531,0,1
2074,156,1474,Applied,2024-01-17,20240117,0,1
2075,156,1475,Applied,2024-01-13,20240113,1,1
2076,156,1475,Phone Screen,2024-01-18,20240118,1,1
2077,156,1476,Applied,2024-01-15,20240115,0,1
2078,156,1477,Applied,2024-01-15,20240115,0,1
2079,156,1478,Applied,2024-01-16,20240116,0,1
2080,156,1479,Applied,2024-01-14,20240114,0,1
2081,156,1480,Applied,2024-01-14,20240114,0,1
2082,156,1481,Applied,2024-01-15,20240115,1,1
2083,156,1482,Applied,2024-01-16,20240116,1,1
2084,156,1483,Applied,2024-01-13,20240113,0,1
2085,156,1484,Applied,2024-01-15,20240115,1,1
2086,156,1484,Phone Screen,2024-01-20,20240120,1,1
2087,156,1484,Interview,2024-01-25,20240125,1,1
2088,157,1485,Applied,2023-04-23,20230423,0,1
2089,157,1486,Applied,2023-04-24,20230424,0,1
2090,157,1487,Applied,2023-04-25,20230425,1,1
2091,157,1488,Applied,2023-04-23,20230423,0,1
2092,157,1489,Applied,2023-04-23,20230423,1,1
2093,157,1490,Applied,2023-04-26,20230426,0,1
2094,157,1491,Applied,2023-04-26,20230426,1,1
2095,157,1491,Phone Screen,2023-04-30,20230430,1,1
2096,157,1491,Interview,2023-05-03,20230503,1,1
2097,157,1492,Applied,2023-04-23,20230423,0,1
2098,157,1493,Applied,2023-04-23,20230423,1,1
2099,157,1494,Applied,2023-04-24,20230424,1,1
2100,158,1495,Applied,2024-01-26,20240126,1,1
2101,158,1496,Applied,2024-01-27,20240127,1,1
2102,158,1496,Phone Screen,2024-01-31,20240131,1,1
2103,158,1496,Interview,2024-02-03,20240203,0,1
